artist,artistLabel,sexGenderLabel,birthdayLabel,birthPlaceLabel,deathDateLabel,deathPlaceLabel,occupationLabel,employerLabel,workLocationLabel,educationLabel,residenceLabel
http://www.wikidata.org/entity/Q15516987,John T. Biggers,male,1924-04-13T00:00:00Z,North Carolina,2001-01-25T00:00:00Z,,illustrator,,,Pennsylvania State University,Houston
http://www.wikidata.org/entity/Q15516987,John T. Biggers,male,1924-04-13T00:00:00Z,North Carolina,2001-01-25T00:00:00Z,,painter,,,Pennsylvania State University,Houston
http://www.wikidata.org/entity/Q15516987,John T. Biggers,male,1924-04-13T00:00:00Z,North Carolina,2001-01-25T00:00:00Z,,illustrator,,,Hampton University,Houston
http://www.wikidata.org/entity/Q15516987,John T. Biggers,male,1924-04-13T00:00:00Z,North Carolina,2001-01-25T00:00:00Z,,painter,,,Hampton University,Houston
http://www.wikidata.org/entity/Q16192925,Joyce J. Scott,female,1948-01-01T00:00:00Z,Baltimore,,,artist,,Baltimore,Rochester Institute of Technology,
http://www.wikidata.org/entity/Q16192925,Joyce J. Scott,female,1948-01-01T00:00:00Z,Baltimore,,,jewelry designer,,Baltimore,Rochester Institute of Technology,
http://www.wikidata.org/entity/Q16192925,Joyce J. Scott,female,1948-01-01T00:00:00Z,Baltimore,,,artist,,Baltimore,Maryland Institute College of Art,
http://www.wikidata.org/entity/Q16192925,Joyce J. Scott,female,1948-01-01T00:00:00Z,Baltimore,,,jewelry designer,,Baltimore,Maryland Institute College of Art,
http://www.wikidata.org/entity/Q4132681,Ellen Gallagher,female,1965-01-01T00:00:00Z,Providence,,,painter,,New York City,,
http://www.wikidata.org/entity/Q4132681,Ellen Gallagher,female,1965-01-01T00:00:00Z,Providence,,,drawer,,New York City,,
http://www.wikidata.org/entity/Q4132681,Ellen Gallagher,female,1965-01-01T00:00:00Z,Providence,,,painter,,Rotterdam,,
http://www.wikidata.org/entity/Q4132681,Ellen Gallagher,female,1965-01-01T00:00:00Z,Providence,,,drawer,,Rotterdam,,
http://www.wikidata.org/entity/Q4274641,Mose Tolliver,male,1918-07-04T00:00:00Z,Pike Road,2006-10-30T00:00:00Z,Montgomery,painter,,,,
http://www.wikidata.org/entity/Q4410550,Joseph Yoakum,male,1889-02-22T00:00:00Z,Ash Grove,1972-12-25T00:00:00Z,Rock Island,drawer,,,,
http://www.wikidata.org/entity/Q4410550,Joseph Yoakum,male,1889-02-22T00:00:00Z,Ash Grove,1972-12-25T00:00:00Z,Rock Island,circus performer,,,,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Paris,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Paris,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Paris,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Paris,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Paris,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Paris,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Chicago,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Chicago,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Chicago,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Chicago,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Chicago,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Chicago,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Nashville,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Nashville,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Nashville,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Nashville,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Nashville,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Nashville,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Greensboro,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Greensboro,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Greensboro,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Greensboro,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Greensboro,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Greensboro,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Harlem,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Harlem,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Harlem,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Harlem,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Harlem,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Harlem,University of Kansas,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Paris,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Paris,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Paris,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Paris,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Paris,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Paris,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Chicago,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Chicago,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Chicago,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Chicago,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Chicago,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Chicago,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Nashville,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Nashville,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Nashville,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Nashville,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Nashville,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Nashville,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Greensboro,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Greensboro,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Greensboro,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Greensboro,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Greensboro,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Greensboro,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Harlem,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Harlem,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Harlem,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Harlem,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Harlem,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Harlem,University of Nebraska–Lincoln,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Paris,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Paris,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Paris,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Paris,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Paris,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Paris,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Chicago,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Chicago,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Chicago,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Chicago,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Chicago,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Chicago,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Nashville,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Nashville,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Nashville,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Nashville,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Nashville,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Nashville,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Greensboro,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Greensboro,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Greensboro,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Greensboro,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Greensboro,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Greensboro,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Harlem,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,illustrator,Fisk University,Harlem,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Harlem,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,painter,Fisk University,Harlem,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-01-01T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Harlem,Topeka High School,
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,male,1899-05-26T00:00:00Z,Topeka,1979-02-02T00:00:00Z,Nashville,muralist,Fisk University,Harlem,Topeka High School,
http://www.wikidata.org/entity/Q4727179,Alison Saar,female,1956-02-05T00:00:00Z,Los Angeles,,,photographer,,,Otis College of Art and Design,
http://www.wikidata.org/entity/Q4727179,Alison Saar,female,1956-02-05T00:00:00Z,Los Angeles,,,artist,,,Otis College of Art and Design,
http://www.wikidata.org/entity/Q4727179,Alison Saar,female,1956-02-05T00:00:00Z,Los Angeles,,,illustrator,,,Otis College of Art and Design,
http://www.wikidata.org/entity/Q4727179,Alison Saar,female,1956-02-05T00:00:00Z,Los Angeles,,,sculptor,,,Otis College of Art and Design,
http://www.wikidata.org/entity/Q4727179,Alison Saar,female,1956-02-05T00:00:00Z,Los Angeles,,,photographer,,,Scripps College,
http://www.wikidata.org/entity/Q4727179,Alison Saar,female,1956-02-05T00:00:00Z,Los Angeles,,,artist,,,Scripps College,
http://www.wikidata.org/entity/Q4727179,Alison Saar,female,1956-02-05T00:00:00Z,Los Angeles,,,illustrator,,,Scripps College,
http://www.wikidata.org/entity/Q4727179,Alison Saar,female,1956-02-05T00:00:00Z,Los Angeles,,,sculptor,,,Scripps College,
http://www.wikidata.org/entity/Q4733608,Alma Thomas,female,1891-09-22T00:00:00Z,Columbus,1978-02-24T00:00:00Z,"Washington, D.C.",artist,,,Columbia University,
http://www.wikidata.org/entity/Q4733608,Alma Thomas,female,1891-09-22T00:00:00Z,Columbus,1978-02-24T00:00:00Z,"Washington, D.C.",painter,,,Columbia University,
http://www.wikidata.org/entity/Q4733608,Alma Thomas,female,1891-09-22T00:00:00Z,Columbus,1978-02-24T00:00:00Z,"Washington, D.C.",drawer,,,Columbia University,
http://www.wikidata.org/entity/Q4733608,Alma Thomas,female,1891-09-22T00:00:00Z,Columbus,1978-02-24T00:00:00Z,"Washington, D.C.",art educator,,,Columbia University,
http://www.wikidata.org/entity/Q4733608,Alma Thomas,female,1891-09-22T00:00:00Z,Columbus,1978-02-24T00:00:00Z,"Washington, D.C.",artist,,,Howard University,
http://www.wikidata.org/entity/Q4733608,Alma Thomas,female,1891-09-22T00:00:00Z,Columbus,1978-02-24T00:00:00Z,"Washington, D.C.",painter,,,Howard University,
http://www.wikidata.org/entity/Q4733608,Alma Thomas,female,1891-09-22T00:00:00Z,Columbus,1978-02-24T00:00:00Z,"Washington, D.C.",drawer,,,Howard University,
http://www.wikidata.org/entity/Q4733608,Alma Thomas,female,1891-09-22T00:00:00Z,Columbus,1978-02-24T00:00:00Z,"Washington, D.C.",art educator,,,Howard University,
http://www.wikidata.org/entity/Q4733608,Alma Thomas,female,1891-09-22T00:00:00Z,Columbus,1978-02-24T00:00:00Z,"Washington, D.C.",artist,,,Normal School for Colored Girls,
http://www.wikidata.org/entity/Q4733608,Alma Thomas,female,1891-09-22T00:00:00Z,Columbus,1978-02-24T00:00:00Z,"Washington, D.C.",painter,,,Normal School for Colored Girls,
http://www.wikidata.org/entity/Q4733608,Alma Thomas,female,1891-09-22T00:00:00Z,Columbus,1978-02-24T00:00:00Z,"Washington, D.C.",drawer,,,Normal School for Colored Girls,
http://www.wikidata.org/entity/Q4733608,Alma Thomas,female,1891-09-22T00:00:00Z,Columbus,1978-02-24T00:00:00Z,"Washington, D.C.",art educator,,,Normal School for Colored Girls,
http://www.wikidata.org/entity/Q4733608,Alma Thomas,female,1891-09-22T00:00:00Z,Columbus,1978-02-24T00:00:00Z,"Washington, D.C.",artist,,,Teachers College,
http://www.wikidata.org/entity/Q4733608,Alma Thomas,female,1891-09-22T00:00:00Z,Columbus,1978-02-24T00:00:00Z,"Washington, D.C.",painter,,,Teachers College,
http://www.wikidata.org/entity/Q4733608,Alma Thomas,female,1891-09-22T00:00:00Z,Columbus,1978-02-24T00:00:00Z,"Washington, D.C.",drawer,,,Teachers College,
http://www.wikidata.org/entity/Q4733608,Alma Thomas,female,1891-09-22T00:00:00Z,Columbus,1978-02-24T00:00:00Z,"Washington, D.C.",art educator,,,Teachers College,
http://www.wikidata.org/entity/Q4738077,Alvin D. Loving,male,1935-09-19T00:00:00Z,Detroit,1992-05-07T00:00:00Z,New York City,artist,,,University of Michigan,
http://www.wikidata.org/entity/Q4738077,Alvin D. Loving,male,1935-09-19T00:00:00Z,Detroit,2005-06-21T00:00:00Z,New York City,artist,,,University of Michigan,
http://www.wikidata.org/entity/Q4738077,Alvin D. Loving,male,1935-09-19T00:00:00Z,Detroit,1992-05-07T00:00:00Z,New York City,painter,,,University of Michigan,
http://www.wikidata.org/entity/Q4738077,Alvin D. Loving,male,1935-09-19T00:00:00Z,Detroit,2005-06-21T00:00:00Z,New York City,painter,,,University of Michigan,
http://www.wikidata.org/entity/Q4766516,Ann Lowe,female,1898-12-14T00:00:00Z,Clayton,1981-02-25T00:00:00Z,Queens,businessperson,,,,
http://www.wikidata.org/entity/Q4766516,Ann Lowe,female,1898-12-14T00:00:00Z,Clayton,1981-02-25T00:00:00Z,Queens,fashion designer,,,,
http://www.wikidata.org/entity/Q4861080,Barkley L. Hendricks,male,1945-04-16T00:00:00Z,Philadelphia,2017-04-18T00:00:00Z,New London,photographer,Connecticut College,Jamaica,Yale University,
http://www.wikidata.org/entity/Q4861080,Barkley L. Hendricks,male,1945-04-16T00:00:00Z,Nicetown-Tioga,2017-04-18T00:00:00Z,New London,photographer,Connecticut College,Jamaica,Yale University,
http://www.wikidata.org/entity/Q4861080,Barkley L. Hendricks,male,1945-04-16T00:00:00Z,Philadelphia,2017-04-18T00:00:00Z,New London,professor,Connecticut College,Jamaica,Yale University,
http://www.wikidata.org/entity/Q4861080,Barkley L. Hendricks,male,1945-04-16T00:00:00Z,Nicetown-Tioga,2017-04-18T00:00:00Z,New London,professor,Connecticut College,Jamaica,Yale University,
http://www.wikidata.org/entity/Q4861080,Barkley L. Hendricks,male,1945-04-16T00:00:00Z,Philadelphia,2017-04-18T00:00:00Z,New London,painter,Connecticut College,Jamaica,Yale University,
http://www.wikidata.org/entity/Q4861080,Barkley L. Hendricks,male,1945-04-16T00:00:00Z,Nicetown-Tioga,2017-04-18T00:00:00Z,New London,painter,Connecticut College,Jamaica,Yale University,
http://www.wikidata.org/entity/Q4861080,Barkley L. Hendricks,male,1945-04-16T00:00:00Z,Philadelphia,2017-04-18T00:00:00Z,New London,drawer,Connecticut College,Jamaica,Yale University,
http://www.wikidata.org/entity/Q4861080,Barkley L. Hendricks,male,1945-04-16T00:00:00Z,Nicetown-Tioga,2017-04-18T00:00:00Z,New London,drawer,Connecticut College,Jamaica,Yale University,
http://www.wikidata.org/entity/Q4861080,Barkley L. Hendricks,male,1945-04-16T00:00:00Z,Philadelphia,2017-04-18T00:00:00Z,New London,photographer,Connecticut College,New London,Yale University,
http://www.wikidata.org/entity/Q4861080,Barkley L. Hendricks,male,1945-04-16T00:00:00Z,Nicetown-Tioga,2017-04-18T00:00:00Z,New London,photographer,Connecticut College,New London,Yale University,
http://www.wikidata.org/entity/Q4861080,Barkley L. Hendricks,male,1945-04-16T00:00:00Z,Philadelphia,2017-04-18T00:00:00Z,New London,professor,Connecticut College,New London,Yale University,
http://www.wikidata.org/entity/Q4861080,Barkley L. Hendricks,male,1945-04-16T00:00:00Z,Nicetown-Tioga,2017-04-18T00:00:00Z,New London,professor,Connecticut College,New London,Yale University,
http://www.wikidata.org/entity/Q4861080,Barkley L. Hendricks,male,1945-04-16T00:00:00Z,Philadelphia,2017-04-18T00:00:00Z,New London,painter,Connecticut College,New London,Yale University,
http://www.wikidata.org/entity/Q4861080,Barkley L. Hendricks,male,1945-04-16T00:00:00Z,Nicetown-Tioga,2017-04-18T00:00:00Z,New London,painter,Connecticut College,New London,Yale University,
http://www.wikidata.org/entity/Q4861080,Barkley L. Hendricks,male,1945-04-16T00:00:00Z,Philadelphia,2017-04-18T00:00:00Z,New London,drawer,Connecticut College,New London,Yale University,
http://www.wikidata.org/entity/Q4861080,Barkley L. Hendricks,male,1945-04-16T00:00:00Z,Nicetown-Tioga,2017-04-18T00:00:00Z,New London,drawer,Connecticut College,New London,Yale University,
